Date,Open,High,Low,Close,Adj Close,Volume,Revenue,Net Income,EPS,Operating Income,EBITDA ,Current Ratio
2019/10/2,55.764999,55.895,54.482498,54.740002,52.968838,138449200,64040,13686,0.77,15625,18804,1.54
2019/10/3,54.607498,55.240002,53.782501,55.205002,53.418777,114426000,64040,13686,0.77,15625,18804,1.54
2019/10/4,56.41,56.872501,55.9725,56.752499,54.916206,138478800,64040,13686,0.77,15625,18804,1.54
2019/10/7,56.567501,57.482498,56.459999,56.764999,54.92831,122306000,64040,13686,0.77,15625,18804,1.54
2019/10/8,56.455002,57.014999,56.0825,56.099998,54.284828,111820000,64040,13686,0.77,15625,18804,1.54
2019/10/9,56.7575,56.947498,56.41,56.7575,54.921059,74770400,64040,13686,0.77,15625,18804,1.54
2019/10/10,56.982498,57.610001,56.825001,57.522499,55.661293,113013600,64040,13686,0.77,15625,18804,1.54
2019/10/11,58.237499,59.41,58.077499,59.052502,57.141808,166795600,64040,13686,0.77,15625,18804,1.54
2019/10/14,58.724998,59.532501,58.6675,58.967499,57.059547,96427600,64040,13686,0.77,15625,18804,1.54
2019/10/15,59.0975,59.412498,58.720001,58.830002,56.926495,87360000,64040,13686,0.77,15625,18804,1.54
2019/10/16,58.342499,58.810001,58.299999,58.592499,56.696678,73903200,64040,13686,0.77,15625,18804,1.54
2019/10/17,58.772499,59.037498,58.380001,58.82,56.916817,67585200,64040,13686,0.77,15625,18804,1.54
2019/10/18,58.647499,59.395,58.572498,59.102501,57.190182,97433600,64040,13686,0.77,15625,18804,1.54
2019/10/21,59.380001,60.247501,59.330002,60.127499,58.182018,87247200,64040,13686,0.77,15625,18804,1.54
2019/10/22,60.290001,60.549999,59.904999,59.990002,58.048962,82293600,64040,13686,0.77,15625,18804,1.54
2019/10/23,60.525002,60.810001,60.305,60.794998,58.827911,75828800,64040,13686,0.77,15625,18804,1.54
2019/10/24,61.127499,61.200001,60.452499,60.895,58.924675,69275200,64040,13686,0.77,15625,18804,1.54
2019/10/25,60.790001,61.682499,60.720001,61.645,59.650417,73477200,64040,13686,0.77,15625,18804,1.54
2019/10/28,61.855,62.3125,61.68,62.262501,60.247932,96572800,64040,13686,0.77,15625,18804,1.54
2019/10/29,62.2425,62.4375,60.642502,60.822498,58.854527,142839600,64040,13686,0.77,15625,18804,1.54
2019/10/30,61.189999,61.325001,60.302502,60.814999,58.847267,124522000,64040,13686,0.77,15625,18804,1.54
2019/10/31,61.810001,62.2925,59.314999,62.189999,60.177776,139162000,64040,13686,0.77,15625,18804,1.54
2019/11/1,62.384998,63.982498,62.290001,63.955002,61.88567,151125200,64040,13686,0.77,15625,18804,1.54
2019/11/4,64.332497,64.462502,63.845001,64.375,62.292072,103272000,64040,13686,0.77,15625,18804,1.54
2019/11/5,64.262497,64.547501,64.080002,64.282501,62.202572,79897600,64040,13686,0.77,15625,18804,1.54
2019/11/6,64.192497,64.372498,63.842499,64.309998,62.229191,75864400,64040,13686,0.77,15625,18804,1.54
2019/11/7,64.684998,65.087502,64.527496,64.857498,62.947395,94940400,64040,13686,0.77,15625,18804,1.54
2019/11/8,64.672501,65.110001,64.212502,65.035004,63.119675,69986400,64040,13686,0.77,15625,18804,1.54
2019/11/11,64.574997,65.6175,64.57,65.550003,63.619499,81821200,64040,13686,0.77,15625,18804,1.54
2019/11/12,65.387497,65.697502,65.230003,65.489998,63.561279,87388800,64040,13686,0.77,15625,18804,1.54
2019/11/13,65.282501,66.195,65.267502,66.1175,64.17028,102734400,64040,13686,0.77,15625,18804,1.54
2019/11/14,65.9375,66.220001,65.525002,65.660004,63.726273,89182800,64040,13686,0.77,15625,18804,1.54
2019/11/15,65.919998,66.445,65.752502,66.440002,64.483292,100206400,64040,13686,0.77,15625,18804,1.54
2019/11/18,66.449997,66.857498,66.057503,66.775002,64.808411,86703200,64040,13686,0.77,15625,18804,1.54
2019/11/19,66.974998,67,66.347504,66.572502,64.61187,76167200,64040,13686,0.77,15625,18804,1.54
2019/11/20,66.385002,66.519997,65.099998,65.797501,63.859715,106234400,64040,13686,0.77,15625,18804,1.54
2019/11/21,65.922501,66.002502,65.294998,65.502502,63.573402,121395200,64040,13686,0.77,15625,18804,1.54
2019/11/22,65.647499,65.794998,65.209999,65.445,63.517605,65325200,64040,13686,0.77,15625,18804,1.54
2019/11/25,65.677498,66.610001,65.629997,66.592499,64.631287,84020400,64040,13686,0.77,15625,18804,1.54
2019/11/26,66.735001,66.790001,65.625,66.072502,64.126625,105207600,64040,13686,0.77,15625,18804,1.54
2019/11/27,66.394997,66.995003,66.327499,66.959999,64.987976,65235600,64040,13686,0.77,15625,18804,1.54
2019/11/29,66.650002,67,66.474998,66.8125,64.84481,46617600,64040,13686,0.77,15625,18804,1.54
2019/12/2,66.817497,67.0625,65.862503,66.040001,64.095078,94487200,64040,13686,0.77,15625,18804,1.54
2019/12/3,64.577499,64.8825,64.072502,64.862503,62.952255,114430400,64040,13686,0.77,15625,18804,1.54
2019/12/4,65.267502,65.827499,65.169998,65.434998,63.507881,67181600,64040,13686,0.77,15625,18804,1.54
2019/12/5,65.947502,66.472504,65.682503,66.394997,64.439636,74424400,64040,13686,0.77,15625,18804,1.54
2019/12/6,66.870003,67.75,66.824997,67.677498,65.684326,106075600,64040,13686,0.77,15625,18804,1.54
2019/12/9,67.5,67.699997,66.227501,66.730003,64.764755,128042400,64040,13686,0.77,15625,18804,1.54
2019/12/10,67.150002,67.517502,66.464996,67.120003,65.143257,90420400,64040,13686,0.77,15625,18804,1.54
2019/12/11,67.202499,67.775002,67.125,67.692497,65.698891,78756800,64040,13686,0.77,15625,18804,1.54
2019/12/12,66.945,68.139999,66.830002,67.864998,65.866325,137310400,64040,13686,0.77,15625,18804,1.54
2019/12/13,67.864998,68.824997,67.732498,68.787498,66.761642,133587600,64040,13686,0.77,15625,18804,1.54
2019/12/16,69.25,70.197502,69.245003,69.964996,67.904465,128186000,64040,13686,0.77,15625,18804,1.54
2019/12/17,69.892502,70.442497,69.699997,70.102501,68.037933,114158400,64040,13686,0.77,15625,18804,1.54
2019/12/18,69.949997,70.474998,69.779999,69.934998,67.875336,116028400,64040,13686,0.77,15625,18804,1.54
2019/12/19,69.875,70.294998,69.737503,70.004997,67.943298,98369200,64040,13686,0.77,15625,18804,1.54
2019/12/20,70.557503,70.662498,69.639999,69.860001,67.802559,275978000,64040,13686,0.77,15625,18804,1.54
2019/12/23,70.1325,71.0625,70.092499,71,68.908981,98572000,64040,13686,0.77,15625,18804,1.54
2019/12/24,71.172501,71.222504,70.730003,71.067497,68.974503,48478800,64040,13686,0.77,15625,18804,1.54
2019/12/26,71.205002,72.495003,71.175003,72.477501,70.342964,93121200,64040,13686,0.77,15625,18804,1.54
2019/12/27,72.779999,73.4925,72.029999,72.449997,70.316284,146266000,64040,13686,0.77,15625,18804,1.54
2019/12/30,72.364998,73.172501,71.305,72.879997,70.733627,144114400,64040,13686,0.77,15625,18804,1.54
2019/12/31,72.482498,73.419998,72.379997,73.412498,71.250435,100805600,91819,22236,1.25,25569,28385,1.6
2020/1/2,74.059998,75.150002,73.797501,75.087502,72.876099,135480400,91819,22236,1.25,25569,28385,1.6
2020/1/3,74.287498,75.144997,74.125,74.357498,72.167625,146322800,91819,22236,1.25,25569,28385,1.6
2020/1/6,73.447502,74.989998,73.1875,74.949997,72.742668,118387200,91819,22236,1.25,25569,28385,1.6
2020/1/7,74.959999,75.224998,74.370003,74.597504,72.400558,108872000,91819,22236,1.25,25569,28385,1.6
2020/1/8,74.290001,76.110001,74.290001,75.797501,73.565208,132079200,91819,22236,1.25,25569,28385,1.6
2020/1/9,76.809998,77.607498,76.550003,77.407501,75.127792,170108400,91819,22236,1.25,25569,28385,1.6
2020/1/10,77.650002,78.167503,77.0625,77.582497,75.297615,140644800,91819,22236,1.25,25569,28385,1.6
2020/1/13,77.910004,79.267502,77.787498,79.239998,76.906319,121532000,91819,22236,1.25,25569,28385,1.6
2020/1/14,79.175003,79.392502,78.042503,78.169998,75.867836,161954400,91819,22236,1.25,25569,28385,1.6
2020/1/15,77.962502,78.875,77.387497,77.834999,75.542694,121923600,91819,22236,1.25,25569,28385,1.6
2020/1/16,78.397499,78.925003,78.022499,78.809998,76.488998,108829200,91819,22236,1.25,25569,28385,1.6
2020/1/17,79.067497,79.684998,78.75,79.682503,77.335793,137816400,91819,22236,1.25,25569,28385,1.6
2020/1/21,79.297501,79.754997,79,79.142502,76.811707,110843200,91819,22236,1.25,25569,28385,1.6
2020/1/22,79.644997,79.997498,79.327499,79.425003,77.085876,101832400,91819,22236,1.25,25569,28385,1.6
2020/1/23,79.480003,79.889999,78.912498,79.807503,77.457092,104472000,91819,22236,1.25,25569,28385,1.6
2020/1/24,80.0625,80.832497,79.379997,79.577499,77.233887,146537600,91819,22236,1.25,25569,28385,1.6
2020/1/27,77.514999,77.942497,76.220001,77.237503,74.962784,161940000,91819,22236,1.25,25569,28385,1.6
2020/1/28,78.150002,79.599998,78.047501,79.422501,77.083443,162234000,91819,22236,1.25,25569,28385,1.6
2020/1/29,81.112503,81.962502,80.345001,81.084999,78.696976,216229200,91819,22236,1.25,25569,28385,1.6
2020/1/30,80.135002,81.022499,79.6875,80.967499,78.582947,126743200,91819,22236,1.25,25569,28385,1.6
2020/1/31,80.232498,80.669998,77.072502,77.377502,75.098679,199588400,91819,22236,1.25,25569,28385,1.6
2020/2/3,76.074997,78.372498,75.555,77.165001,74.892418,173788400,91819,22236,1.25,25569,28385,1.6
2020/2/4,78.827499,79.910004,78.407501,79.712502,77.364891,136616400,91819,22236,1.25,25569,28385,1.6
2020/2/5,80.879997,81.190002,79.737503,80.362503,77.99575,118826800,91819,22236,1.25,25569,28385,1.6
2020/2/6,80.642502,81.305,80.065002,81.302498,78.908066,105425600,91819,22236,1.25,25569,28385,1.6
2020/2/7,80.592499,80.849998,79.5,80.0075,77.83551,117684000,91819,22236,1.25,25569,28385,1.6
2020/2/10,78.544998,80.387497,78.462502,80.387497,78.205193,109348800,91819,22236,1.25,25569,28385,1.6
2020/2/11,80.900002,80.974998,79.677498,79.902496,77.733345,94323200,91819,22236,1.25,25569,28385,1.6
2020/2/12,80.3675,81.805,80.3675,81.800003,79.579346,113730400,91819,22236,1.25,25569,28385,1.6
2020/2/13,81.047501,81.555,80.837502,81.217499,79.012634,94747600,91819,22236,1.25,25569,28385,1.6
2020/2/14,81.184998,81.495003,80.712502,81.237503,79.032104,80113600,91819,22236,1.25,25569,28385,1.6
2020/2/18,78.839996,79.9375,78.652496,79.75,77.584991,152531200,91819,22236,1.25,25569,28385,1.6
2020/2/19,80,81.142502,80,80.904999,78.708633,93984000,91819,22236,1.25,25569,28385,1.6
2020/2/20,80.657501,81.162498,79.552498,80.074997,77.901169,100566000,91819,22236,1.25,25569,28385,1.6
2020/2/21,79.654999,80.112503,77.625,78.262497,76.13784,129554000,91819,22236,1.25,25569,28385,1.6
2020/2/24,74.315002,76.044998,72.307503,74.544998,72.521286,222195200,91819,22236,1.25,25569,28385,1.6
2020/2/25,75.237503,75.6325,71.532501,72.019997,70.064827,230673600,91819,22236,1.25,25569,28385,1.6
2020/2/26,71.6325,74.470001,71.625,73.162498,71.176315,198054800,91819,22236,1.25,25569,28385,1.6
2020/2/27,70.275002,71.5,68.239998,68.379997,66.523666,320605600,91819,22236,1.25,25569,28385,1.6
2020/2/28,64.315002,69.602501,64.092499,68.339996,66.484749,426510000,91819,22236,1.25,25569,28385,1.6
2020/3/2,70.57,75.360001,69.43,74.702499,72.674515,341397200,91819,22236,1.25,25569,28385,1.6
2020/3/3,75.917503,76,71.449997,72.330002,70.366432,319475600,91819,22236,1.25,25569,28385,1.6
2020/3/4,74.110001,75.849998,73.282501,75.684998,73.630341,219178400,91819,22236,1.25,25569,28385,1.6
2020/3/5,73.879997,74.887497,72.852501,73.230003,71.242004,187572800,91819,22236,1.25,25569,28385,1.6
2020/3/6,70.5,72.705002,70.307503,72.2575,70.295883,226176800,91819,22236,1.25,25569,28385,1.6
2020/3/9,65.9375,69.522499,65.75,66.542503,64.736046,286744800,91819,22236,1.25,25569,28385,1.6
2020/3/10,69.285004,71.610001,67.342499,71.334999,69.39843,285290000,91819,22236,1.25,25569,28385,1.6
2020/3/11,69.347504,70.305,67.964996,68.857498,66.988182,255598800,91819,22236,1.25,25569,28385,1.6
2020/3/12,63.985001,67.5,62,62.057499,60.372795,418474000,91819,22236,1.25,25569,28385,1.6
2020/3/13,66.222504,69.980003,63.237499,69.4925,67.605942,370732000,91819,22236,1.25,25569,28385,1.6
2020/3/16,60.487499,64.769997,60,60.552502,58.908653,322423600,91819,22236,1.25,25569,28385,1.6
2020/3/17,61.877499,64.402496,59.599998,63.215,61.498871,324056000,91819,22236,1.25,25569,28385,1.6
2020/3/18,59.942501,62.5,59.279999,61.6675,59.993374,300233600,91819,22236,1.25,25569,28385,1.6
2020/3/19,61.8475,63.209999,60.6525,61.195,59.533703,271857200,91819,22236,1.25,25569,28385,1.6
2020/3/20,61.794998,62.9575,57,57.310001,55.754181,401693200,91819,22236,1.25,25569,28385,1.6
2020/3/23,57.02,57.125,53.1525,56.092499,54.569733,336752800,91819,22236,1.25,25569,28385,1.6
2020/3/24,59.09,61.922501,58.575001,61.720001,60.044456,287531200,91819,22236,1.25,25569,28385,1.6
2020/3/25,62.6875,64.5625,61.075001,61.380001,59.713684,303602000,91819,22236,1.25,25569,28385,1.6
2020/3/26,61.630001,64.669998,61.59,64.610001,62.856003,252087200,91819,22236,1.25,25569,28385,1.6
2020/3/27,63.1875,63.967499,61.762501,61.935001,60.253624,204216800,91819,22236,1.25,25569,28385,1.6
2020/3/30,62.685001,63.880001,62.349998,63.702499,61.973133,167976400,91819,22236,1.25,25569,28385,1.6
2020/3/31,63.900002,65.622498,63,63.572498,61.846661,197002000,58313,11249,0.64,12853,15639,1.5
2020/4/1,61.625,62.18,59.782501,60.227501,58.592461,176218400,58313,11249,0.64,12853,15639,1.5
2020/4/2,60.084999,61.287498,59.224998,61.232498,59.570187,165934000,58313,11249,0.64,12853,15639,1.5
2020/4/3,60.700001,61.424999,59.7425,60.352501,58.714081,129880000,58313,11249,0.64,12853,15639,1.5
2020/4/6,62.724998,65.777496,62.345001,65.6175,63.836151,201820400,58313,11249,0.64,12853,15639,1.5
2020/4/7,67.699997,67.925003,64.75,64.857498,63.096786,202887200,58313,11249,0.64,12853,15639,1.5
2020/4/8,65.684998,66.842499,65.307503,66.517502,64.711716,168895200,58313,11249,0.64,12853,15639,1.5
2020/4/9,67.175003,67.517502,66.175003,66.997498,65.178688,161834800,58313,11249,0.64,12853,15639,1.5
2020/4/13,67.077499,68.425003,66.457497,68.3125,66.457977,131022800,58313,11249,0.64,12853,15639,1.5
2020/4/14,70,72.0625,69.512497,71.762497,69.814331,194994800,58313,11249,0.64,12853,15639,1.5
2020/4/15,70.599998,71.582497,70.157501,71.107498,69.177116,131154400,58313,11249,0.64,12853,15639,1.5
2020/4/16,71.845001,72.050003,70.587502,71.672501,69.726791,157125200,58313,11249,0.64,12853,15639,1.5
2020/4/17,71.172501,71.737503,69.214996,70.699997,68.780678,215250000,58313,11249,0.64,12853,15639,1.5
2020/4/20,69.487503,70.419998,69.212502,69.232498,67.353012,130015200,58313,11249,0.64,12853,15639,1.5
2020/4/21,69.07,69.3125,66.357498,67.092499,65.271111,180991600,58313,11249,0.64,12853,15639,1.5
2020/4/22,68.402496,69.474998,68.050003,69.025002,67.151154,116862400,58313,11249,0.64,12853,15639,1.5
2020/4/23,68.967499,70.4375,68.717499,68.7575,66.890907,124814400,58313,11249,0.64,12853,15639,1.5
2020/4/24,69.300003,70.752502,69.25,70.7425,68.822006,126161200,58313,11249,0.64,12853,15639,1.5
2020/4/27,70.449997,71.135002,69.987503,70.792503,68.870651,117087600,58313,11249,0.64,12853,15639,1.5
2020/4/28,71.269997,71.457497,69.550003,69.644997,67.754326,112004800,58313,11249,0.64,12853,15639,1.5
2020/4/29,71.182503,72.417503,70.972504,71.932503,69.979713,137280800,58313,11249,0.64,12853,15639,1.5
2020/4/30,72.489998,73.6325,72.087502,73.449997,71.456001,183064000,58313,11249,0.64,12853,15639,1.5
2020/5/1,71.5625,74.75,71.462502,72.267502,70.305634,240616800,58313,11249,0.64,12853,15639,1.5
2020/5/4,72.292503,73.422501,71.580002,73.290001,71.300362,133568000,58313,11249,0.64,12853,15639,1.5
2020/5/5,73.764999,75.25,73.614998,74.389999,72.370491,147751200,58313,11249,0.64,12853,15639,1.5
2020/5/6,75.114998,75.809998,74.717499,75.157501,73.11718,142333600,58313,11249,0.64,12853,15639,1.5
2020/5/7,75.805,76.292503,75.4925,75.934998,73.873566,115215200,58313,11249,0.64,12853,15639,1.5
2020/5/8,76.410004,77.587502,76.072502,77.532501,75.631874,133838400,58313,11249,0.64,12853,15639,1.5
2020/5/11,77.025002,79.262497,76.809998,78.752502,76.821976,145946400,58313,11249,0.64,12853,15639,1.5
2020/5/12,79.457497,79.922501,77.727501,77.852501,75.944031,162301200,58313,11249,0.64,12853,15639,1.5
2020/5/13,78.037498,78.987503,75.802498,76.912498,75.027069,200622400,58313,11249,0.64,12853,15639,1.5
2020/5/14,76.127502,77.447502,75.3825,77.385002,75.487999,158929200,58313,11249,0.64,12853,15639,1.5
2020/5/15,75.087502,76.974998,75.052498,76.927498,75.041702,166348400,58313,11249,0.64,12853,15639,1.5
2020/5/18,78.292503,79.125,77.580002,78.739998,76.809761,135178400,58313,11249,0.64,12853,15639,1.5
2020/5/19,78.7575,79.629997,78.252502,78.285004,76.365921,101729600,58313,11249,0.64,12853,15639,1.5
2020/5/20,79.169998,79.879997,79.129997,79.807503,77.851097,111504800,58313,11249,0.64,12853,15639,1.5
2020/5/21,79.665001,80.222504,78.967499,79.212502,77.270691,102688800,58313,11249,0.64,12853,15639,1.5
2020/5/22,78.942497,79.807503,78.837502,79.722504,77.768188,81803200,58313,11249,0.64,12853,15639,1.5
2020/5/26,80.875,81.059998,79.125,79.182503,77.241425,125522000,58313,11249,0.64,12853,15639,1.5
2020/5/27,79.035004,79.677498,78.272499,79.527496,77.577957,112945200,58313,11249,0.64,12853,15639,1.5
2020/5/28,79.192497,80.860001,78.907501,79.5625,77.612099,133560800,58313,11249,0.64,12853,15639,1.5
2020/5/29,79.8125,80.287498,79.1175,79.485001,77.536499,153532400,58313,11249,0.64,12853,15639,1.5
2020/6/1,79.4375,80.587502,79.302498,80.462502,78.490044,80791200,58313,11249,0.64,12853,15639,1.5
2020/6/2,80.1875,80.860001,79.732498,80.834999,78.853409,87642800,58313,11249,0.64,12853,15639,1.5
2020/6/3,81.165001,81.550003,80.574997,81.279999,79.287506,104491200,58313,11249,0.64,12853,15639,1.5
2020/6/4,81.097504,81.404999,80.195,80.580002,78.604668,87560400,58313,11249,0.64,12853,15639,1.5
2020/6/5,80.837502,82.9375,80.807503,82.875,80.843414,137250400,58313,11249,0.64,12853,15639,1.5
2020/6/8,82.5625,83.400002,81.830002,83.364998,81.321388,95654400,58313,11249,0.64,12853,15639,1.5
2020/6/9,83.035004,86.402496,83.002502,85.997498,83.889359,147712400,58313,11249,0.64,12853,15639,1.5
2020/6/10,86.974998,88.692497,86.522499,88.209999,86.047638,166651600,58313,11249,0.64,12853,15639,1.5
2020/6/11,87.327499,87.764999,83.870003,83.974998,81.916435,201662400,58313,11249,0.64,12853,15639,1.5
2020/6/12,86.18,86.949997,83.555,84.699997,82.623672,200146000,58313,11249,0.64,12853,15639,1.5
2020/6/15,83.3125,86.419998,83.144997,85.747498,83.645493,138808800,58313,11249,0.64,12853,15639,1.5
2020/6/16,87.864998,88.300003,86.18,88.019997,85.862289,165428800,58313,11249,0.64,12853,15639,1.5
2020/6/17,88.787498,88.849998,87.772499,87.897499,85.74279,114406400,58313,11249,0.64,12853,15639,1.5
2020/6/18,87.852501,88.362503,87.305,87.932503,85.776917,96820400,58313,11249,0.64,12853,15639,1.5
2020/6/19,88.660004,89.139999,86.287498,87.43,85.286751,264476000,58313,11249,0.64,12853,15639,1.5
2020/6/22,87.834999,89.864998,87.787498,89.717499,87.518166,135445200,58313,11249,0.64,12853,15639,1.5
2020/6/23,91,93.095001,90.567497,91.6325,89.386215,212155600,58313,11249,0.64,12853,15639,1.5
2020/6/24,91.25,92.197502,89.629997,90.014999,87.80838,192623200,58313,11249,0.64,12853,15639,1.5
2020/6/25,90.175003,91.25,89.392502,91.209999,88.974052,137522400,58313,11249,0.64,12853,15639,1.5
2020/6/26,91.102501,91.330002,88.254997,88.407501,86.24028,205256800,58313,11249,0.64,12853,15639,1.5
2020/6/29,88.3125,90.542503,87.82,90.445,88.227829,130646000,58313,11249,0.64,12853,15639,1.5
2020/6/30,90.019997,91.495003,90,91.199997,88.964333,140223200,59685,11253,0.65,13091,15843,1.47
2020/7/1,91.279999,91.839996,90.977501,91.027496,88.796043,110737200,59685,11253,0.65,13091,15843,1.47
2020/7/2,91.962502,92.6175,90.910004,91.027496,88.796043,114041600,59685,11253,0.65,13091,15843,1.47
2020/7/6,92.5,93.945,92.467499,93.462502,91.171371,118655600,59685,11253,0.65,13091,15843,1.47
2020/7/7,93.852501,94.654999,93.057503,93.172501,90.888474,112424400,59685,11253,0.65,13091,15843,1.47
2020/7/8,94.18,95.375,94.089996,95.342499,93.005264,117092000,59685,11253,0.65,13091,15843,1.47
2020/7/9,96.262497,96.317497,94.672501,95.752502,93.405235,125642800,59685,11253,0.65,13091,15843,1.47
2020/7/10,95.334999,95.980003,94.705002,95.919998,93.568626,90257200,59685,11253,0.65,13091,15843,1.47
2020/7/13,97.264999,99.955002,95.2575,95.477501,93.136978,191649200,59685,11253,0.65,13091,15843,1.47
2020/7/14,94.839996,97.254997,93.877502,97.057503,94.678238,170989200,59685,11253,0.65,13091,15843,1.47
2020/7/15,98.989998,99.247498,96.489998,97.724998,95.329353,153198000,59685,11253,0.65,13091,15843,1.47
2020/7/16,96.5625,97.404999,95.904999,96.522499,94.156342,110577600,59685,11253,0.65,13091,15843,1.47
2020/7/17,96.987503,97.147499,95.839996,96.327499,93.966133,92186800,59685,11253,0.65,13091,15843,1.47
2020/7/20,96.417503,98.5,96.0625,98.357498,95.946365,90318000,59685,11253,0.65,13091,15843,1.47
2020/7/21,99.172501,99.25,96.7425,97,94.622154,103433200,59685,11253,0.65,13091,15843,1.47
2020/7/22,96.692497,97.974998,96.602501,97.272499,94.887962,89001600,59685,11253,0.65,13091,15843,1.47
2020/7/23,96.997498,97.077499,92.010002,92.845001,90.569016,197004400,59685,11253,0.65,13091,15843,1.47
2020/7/24,90.987503,92.970001,89.144997,92.614998,90.344627,185438800,59685,11253,0.65,13091,15843,1.47
2020/7/27,93.709999,94.904999,93.480003,94.809998,92.485825,121214000,59685,11253,0.65,13091,15843,1.47
2020/7/28,94.3675,94.550003,93.247498,93.252502,90.966507,103625600,59685,11253,0.65,13091,15843,1.47
2020/7/29,93.75,95.230003,93.712502,95.040001,92.710182,90329200,59685,11253,0.65,13091,15843,1.47
2020/7/30,94.1875,96.297501,93.767502,96.190002,93.832001,158130000,59685,11253,0.65,13091,15843,1.47
2020/7/31,102.885002,106.415001,100.824997,106.260002,103.655136,374336800,59685,11253,0.65,13091,15843,1.47
2020/8/3,108.199997,111.637497,107.892502,108.9375,106.266998,308151200,59685,11253,0.65,13091,15843,1.47
2020/8/4,109.1325,110.790001,108.387497,109.665001,106.976677,173071600,59685,11253,0.65,13091,15843,1.47
2020/8/5,109.377502,110.392502,108.897499,110.0625,107.364441,121776800,59685,11253,0.65,13091,15843,1.47
2020/8/6,110.404999,114.412498,109.797501,113.902496,111.110291,202428800,59685,11253,0.65,13091,15843,1.47
2020/8/7,113.205002,113.675003,110.292503,111.112503,108.584122,198045600,59685,11253,0.65,13091,15843,1.47
2020/8/10,112.599998,113.775002,110,112.727501,110.162376,212403600,59685,11253,0.65,13091,15843,1.47
2020/8/11,111.970001,112.482498,109.107498,109.375,106.886154,187902400,59685,11253,0.65,13091,15843,1.47
2020/8/12,110.497498,113.275002,110.297501,113.010002,110.438438,165598000,59685,11253,0.65,13091,15843,1.47
2020/8/13,114.43,116.042503,113.927498,115.010002,112.392929,210082000,59685,11253,0.65,13091,15843,1.47
2020/8/14,114.830002,115,113.044998,114.907501,112.292755,165565200,59685,11253,0.65,13091,15843,1.47
2020/8/17,116.0625,116.087502,113.962502,114.607498,111.99958,119561600,59685,11253,0.65,13091,15843,1.47
2020/8/18,114.352501,116,114.0075,115.5625,112.932861,105633600,59685,11253,0.65,13091,15843,1.47
2020/8/19,115.982498,117.162498,115.610001,115.707497,113.074554,145538000,59685,11253,0.65,13091,15843,1.47
2020/8/20,115.75,118.392502,115.732498,118.275002,115.583633,126907200,59685,11253,0.65,13091,15843,1.47
2020/8/21,119.262497,124.8675,119.25,124.370003,121.53994,338054800,59685,11253,0.65,13091,15843,1.47
2020/8/24,128.697495,128.785004,123.9375,125.857498,122.993584,345937600,59685,11253,0.65,13091,15843,1.47
2020/8/25,124.697502,125.18,123.052498,124.824997,121.984589,211495600,59685,11253,0.65,13091,15843,1.47
2020/8/26,126.18,126.9925,125.082497,126.522499,123.643471,163022400,59685,11253,0.65,13091,15843,1.47
2020/8/27,127.142502,127.485001,123.832497,125.010002,122.16539,155552400,59685,11253,0.65,13091,15843,1.47
2020/8/28,126.012497,126.442497,124.577499,124.807503,121.967484,187630000,59685,11253,0.65,13091,15843,1.47
2020/8/31,127.580002,131,126,129.039993,126.103676,225702700,59685,11253,0.65,13091,15843,1.47
2020/9/1,132.759995,134.800003,130.529999,134.179993,131.126709,151948100,59685,11253,0.65,13091,15843,1.47
2020/9/2,137.589996,137.979996,127,131.399994,128.409958,200119000,59685,11253,0.65,13091,15843,1.47
2020/9/3,126.910004,128.839996,120.5,120.879997,118.129356,257599600,59685,11253,0.65,13091,15843,1.47
2020/9/4,120.07,123.699997,110.889999,120.959999,118.207542,332607200,59685,11253,0.65,13091,15843,1.47
2020/9/8,113.949997,118.989998,112.68,112.82,110.252762,231366600,59685,11253,0.65,13091,15843,1.47
2020/9/9,117.260002,119.139999,115.260002,117.32,114.650375,176940500,59685,11253,0.65,13091,15843,1.47
2020/9/10,120.360001,120.5,112.5,113.489998,110.907509,182274400,59685,11253,0.65,13091,15843,1.47
2020/9/11,114.57,115.230003,110,112,109.451416,180860300,59685,11253,0.65,13091,15843,1.47
2020/9/14,114.720001,115.93,112.800003,115.360001,112.734955,140150100,59685,11253,0.65,13091,15843,1.47
2020/9/15,118.330002,118.830002,113.610001,115.540001,112.910866,184642000,59685,11253,0.65,13091,15843,1.47
2020/9/16,115.230003,116,112.040001,112.129997,109.578476,154679000,59685,11253,0.65,13091,15843,1.47
2020/9/17,109.720001,112.199997,108.709999,110.339996,107.829201,178011000,59685,11253,0.65,13091,15843,1.47
2020/9/18,110.400002,110.879997,106.089996,106.839996,104.408829,287104900,59685,11253,0.65,13091,15843,1.47
2020/9/21,104.540001,110.190002,103.099998,110.080002,107.575111,195713800,59685,11253,0.65,13091,15843,1.47
2020/9/22,112.68,112.860001,109.160004,111.809998,109.265755,183055400,59685,11253,0.65,13091,15843,1.47
2020/9/23,111.620003,112.110001,106.769997,107.120003,104.682457,150718700,59685,11253,0.65,13091,15843,1.47
2020/9/24,105.169998,110.25,105,108.220001,105.757439,167743300,59685,11253,0.65,13091,15843,1.47
2020/9/25,108.43,112.440002,107.669998,112.279999,109.725044,149981400,59685,11253,0.65,13091,15843,1.47
2020/9/28,115.010002,115.32,112.779999,114.959999,112.34407,137672400,59685,11253,0.65,13091,15843,1.47
2020/9/29,114.550003,115.309998,113.57,114.089996,111.493866,99382200,59685,11253,0.65,13091,15843,1.47
2020/9/30,113.790001,117.260002,113.620003,115.809998,113.174728,142675200,64698,12673,0.74,14775,17477,1.36
